storeId,storeName,dateCreated,itemsTotal,shipping,dutyTaxes,grandTotal,country
5,Princess Leia,2020-11-01 17:18:40,28,12.99,0,40.99,IL
5,Princess Leia,2020-11-01 17:18:52,51.3,7.99,0,59.29,FR
3,Obi-Wan Kenobi,2020-11-01 17:31:08,69.95,27.58,18.76,116.29,CA
9,Darth Vader,2020-11-01 17:31:39,325,0,97.09,422.09,CA
5,Princess Leia,2020-11-01 17:32:11,22,7.99,0,29.99,FR
5,Princess Leia,2020-11-01 17:33:42,77.6,6.99,11.63,96.22,CA
5,Princess Leia,2020-11-01 17:33:56,23.8,7.99,0,31.79,FR
4,Wilhuff Tarkin,2020-11-01 17:35:02,128,31.95,19.84,179.79,CA
9,Darth Vader,2020-11-01 17:35:30,117.87,0,24.8,142.67,FR
5,Princess Leia,2020-11-01 17:36:36,181.9,14.99,0,196.89,IT
5,Princess Leia,2020-11-01 17:39:38,83,8.99,0,91.99,FR
9,Darth Vader,2020-11-01 17:40:18,83.53,0,17.66,101.19,NL
5,Princess Leia,2020-11-01 17:40:47,88,8.99,0,96.99,FI
3,Obi-Wan Kenobi,2020-11-01 17:44:57,118.6,63.58,40.29,222.47,DE
4,Wilhuff Tarkin,2020-11-01 17:47:01,128,31.95,31.1,191.05,CA
7,Wedge Antilles,2020-11-01 17:50:01,575,30,90.66,695.66,AE
5,Princess Leia,2020-11-01 17:50:35,100,7.99,0,107.99,FR
9,Darth Vader,2020-11-01 17:51:40,71.02,0,10.37,81.39,CA
2,Chewbacca,2020-11-01 17:51:48,225.89,34.01,11.26,271.16,CA
9,Darth Vader,2020-11-01 17:52:25,60.79,0,8.87,69.66,CA
9,Darth Vader,2020-11-01 17:52:32,39.5,6.99,10.23,56.72,FR
5,Princess Leia,2020-11-01 17:55:29,109,8.99,0,117.99,FR
2,Chewbacca,2020-11-01 17:55:59,991.54,136.11,134.96,1262.61,CA
5,Princess Leia,2020-11-01 17:56:21,54.5,5.99,13.59,74.08,GB
5,Princess Leia,2020-11-01 17:58:25,28,7.99,0,35.99,FR
5,Princess Leia,2020-11-01 17:58:56,59.5,7.99,0,67.49,FR
5,Princess Leia,2020-11-01 18:00:56,45.05,13.99,0,59.04,PL
8,Luke Skywalker,2020-11-01 18:02:14,368,19.66,125.15,512.81,CA
5,Princess Leia,2020-11-01 18:04:18,30,7.99,0,37.99,FR
5,Princess Leia,2020-11-01 18:08:35,78,19.99,0,97.99,BE
9,Darth Vader,2020-11-01 18:09:18,57.21,0,9.62,66.83,CA
2,Chewbacca,2020-11-01 18:10:15,61.74,12.25,0,73.99,CA
5,Princess Leia,2020-11-01 18:11:59,92,6.99,19.79,118.78,GB
5,Princess Leia,2020-11-01 18:12:26,148.75,7.99,23.78,180.52,CA
5,Princess Leia,2020-11-01 18:18:25,31.45,7.99,0,39.44,FR
9,Darth Vader,2020-11-01 18:19:16,122,14.95,21.22,158.17,IL
5,Princess Leia,2020-11-01 18:21:02,122.5,8.99,0,131.49,CZ
2,Chewbacca,2020-11-01 18:23:02,184.99,20.75,0,205.74,CA
5,Princess Leia,2020-11-01 18:25:17,15,6.99,0,21.99,CA
3,Obi-Wan Kenobi,2020-11-01 18:26:11,299.95,52.01,122.32,474.28,SE
2,Chewbacca,2020-11-01 18:27:27,103.91,20.75,0,124.66,CA
9,Darth Vader,2020-11-01 18:29:33,49.5,0,7.43,56.93,CA
5,Princess Leia,2020-11-01 18:29:50,38,7.99,0,45.99,FR
3,Obi-Wan Kenobi,2020-11-01 18:31:04,4.95,25.79,0,30.74,CA
5,Princess Leia,2020-11-01 18:33:35,122.2,14.99,0,137.19,IT
5,Princess Leia,2020-11-01 18:33:40,28,6.99,0,34.99,CA
5,Princess Leia,2020-11-01 18:35:31,62.9,8.99,0,71.89,FR
9,Darth Vader,2020-11-01 18:36:45,65.82,0,10.22,76.04,CA
4,Wilhuff Tarkin,2020-11-01 18:39:04,83.3,31.95,12.74,127.99,CA
5,Princess Leia,2020-11-01 18:40:38,19,7.99,0,26.99,FR
9,Darth Vader,2020-11-01 18:45:35,117,0,29.47,146.47,CA
4,Wilhuff Tarkin,2020-11-01 18:45:59,93.46,16.95,12.96,123.37,CA
5,Princess Leia,2020-11-01 18:48:08,99,7.99,0,106.99,FR
10,C-3PO,2020-11-01 18:48:38,275.5,28.07,0,303.57,AE
5,Princess Leia,2020-11-01 18:48:44,109,7.99,14.17,131.16,CA
5,Princess Leia,2020-11-01 18:50:49,63,7.99,0,70.99,FR
3,Obi-Wan Kenobi,2020-11-01 18:51:29,24.8,60.84,0,85.64,CA
3,Obi-Wan Kenobi,2020-11-01 18:52:12,167.7,57.94,21.76,247.4,AE
5,Princess Leia,2020-11-01 18:53:20,34.3,7.99,0,42.29,FR
9,Darth Vader,2020-11-01 18:54:48,115.07,0,13.45,128.52,CA
9,Darth Vader,2020-11-01 18:55:46,73.11,0,16.4,89.51,FR
9,Darth Vader,2020-11-01 18:58:22,122.91,0,47.3,170.21,GB
3,Obi-Wan Kenobi,2020-11-01 18:58:45,177.85,198.54,0,376.39,NZ
9,Darth Vader,2020-11-01 19:01:46,90.92,0,20.39,111.31,FR
5,Princess Leia,2020-11-01 19:02:01,62,13.99,0,75.99,DE
2,Chewbacca,2020-11-01 19:02:26,370.55,35.29,44.32,450.16,CA
9,Darth Vader,2020-11-01 19:02:54,25.81,6.99,0,32.8,BE
9,Darth Vader,2020-11-01 19:03:43,40.94,0,6.88,47.82,CA
9,Darth Vader,2020-11-01 19:06:12,88.95,0,5,93.95,CA
5,Princess Leia,2020-11-01 19:08:11,28.05,7.99,0,36.04,FR
3,Obi-Wan Kenobi,2020-11-01 19:08:19,277.75,93.43,38.52,409.7,CA
5,Princess Leia,2020-11-01 19:08:32,28.9,6.99,5.1,40.99,CA
9,Darth Vader,2020-11-01 19:08:41,30.81,6.99,4.48,42.28,CA
9,Darth Vader,2020-11-01 19:15:32,80.05,0,10.78,90.83,CA
5,Princess Leia,2020-11-01 19:18:31,36,7.99,0,43.99,FR
3,Obi-Wan Kenobi,2020-11-01 19:19:18,490.45,117.96,72.98,681.39,CA
5,Princess Leia,2020-11-01 19:19:54,49.3,6.99,7.54,63.83,CA
5,Princess Leia,2020-11-01 19:20:01,242,9.99,0,251.99,FR
5,Princess Leia,2020-11-01 19:20:03,46,7.99,0,53.99,FR
3,Obi-Wan Kenobi,2020-11-01 19:20:45,89.9,57.01,40.45,187.36,FR
9,Darth Vader,2020-11-01 19:23:04,62.42,0,7.29,69.71,CA
5,Princess Leia,2020-11-01 19:26:20,30.6,5.99,8.39,44.98,GB
9,Darth Vader,2020-11-01 19:26:29,59,0,13.04,72.04,NL
2,Chewbacca,2020-11-01 19:30:50,149.97,12.25,0,162.22,CA
9,Darth Vader,2020-11-01 19:32:38,68.43,0,7.99,76.42,CA
9,Darth Vader,2020-11-01 19:37:53,77.8,0,17.45,95.25,FR
5,Princess Leia,2020-11-01 19:42:07,44.75,7.99,0,52.74,FR
5,Princess Leia,2020-11-01 19:42:27,15.3,13.99,0,29.29,PL
9,Darth Vader,2020-11-01 19:44:39,95.2,0,26.78,121.98,DK
5,Princess Leia,2020-11-01 19:49:45,99,6.99,14.83,120.82,CA
5,Princess Leia,2020-11-01 19:50:25,51,6.99,7.8,65.79,CA
9,Darth Vader,2020-11-01 19:50:39,76.04,0,29.26,105.3,GB
5,Princess Leia,2020-11-01 19:51:57,29,7.99,0,36.99,FR
9,Darth Vader,2020-11-01 19:52:01,88,0,12.87,100.87,CA
9,Darth Vader,2020-11-01 19:53:04,159.98,0,49.3,209.28,GB
5,Princess Leia,2020-11-01 19:53:34,29,6.99,0,35.99,CA
5,Princess Leia,2020-11-01 19:53:34,53.55,13.99,0,67.54,PL
9,Darth Vader,2020-11-01 19:54:51,66.6,0,10.66,77.26,DE
9,Darth Vader,2020-11-01 19:55:00,108.9,0,8.39,117.29,CH
5,Princess Leia,2020-11-01 19:55:07,99,7.99,0,106.99,SE
5,Princess Leia,2020-11-01 19:55:21,90,19.99,0,109.99,BE
9,Darth Vader,2020-11-01 19:55:54,46.89,0,11.04,57.93,ES
5,Princess Leia,2020-11-01 19:57:37,34,13.99,0,47.99,NL
9,Darth Vader,2020-11-01 19:58:08,32.91,6.99,7.65,47.55,IE
5,Princess Leia,2020-11-01 19:58:22,64,8.99,0,72.99,FR
10,C-3PO,2020-11-01 19:58:33,89,11.77,0,100.77,US
5,Princess Leia,2020-11-01 19:59:08,23.8,7.99,0,31.79,FR
5,Princess Leia,2020-11-01 20:00:56,68,6.99,18.4,93.39,GB
9,Darth Vader,2020-11-01 20:03:14,58.59,0,2.64,61.23,CA
3,Obi-Wan Kenobi,2020-11-01 20:04:28,459.65,97.07,86.06,642.78,CA
5,Princess Leia,2020-11-01 20:05:48,64.9,7.99,0,72.89,ES
9,Darth Vader,2020-11-01 20:08:25,39.14,6.99,13.43,59.56,GB
5,Princess Leia,2020-11-01 20:09:54,48,7.99,0,55.99,FR
9,Darth Vader,2020-11-01 20:12:00,58.52,0,18.03,76.55,GB
2,Chewbacca,2020-11-01 20:15:10,1093.2,66.32,176.35,1335.87,CA
5,Princess Leia,2020-11-01 20:15:33,52.8,7.99,0,60.79,FR
9,Darth Vader,2020-11-01 20:18:37,84.31,0,28.84,113.15,GB
5,Princess Leia,2020-11-01 20:20:08,86.7,6.99,13.26,106.95,CA
5,Princess Leia,2020-11-01 20:21:35,24,8.99,0,32.99,SK
3,Obi-Wan Kenobi,2020-11-01 20:24:50,376.83,169.41,106.96,653.2,DE
5,Princess Leia,2020-11-01 20:28:12,49.3,7.99,0,57.29,FR
4,Wilhuff Tarkin,2020-11-01 20:28:19,119.47,16.95,33.53,169.95,CA
9,Darth Vader,2020-11-01 20:29:46,231.8,0,19.13,250.93,CH
5,Princess Leia,2020-11-01 20:30:00,76.2,7.99,0,84.19,FR
5,Princess Leia,2020-11-01 20:33:11,34,14.99,0,48.99,PL
5,Princess Leia,2020-11-01 20:34:59,99,7.99,0,106.99,FR
5,Princess Leia,2020-11-01 20:34:59,70,12.99,0,82.99,GR
9,Darth Vader,2020-11-01 20:36:48,47,0,6.14,53.14,CA
9,Darth Vader,2020-11-01 20:41:09,46.36,0,7.4,53.76,DE
5,Princess Leia,2020-11-01 20:41:24,58,7.99,0,65.99,FR
9,Darth Vader,2020-11-01 20:41:29,161.27,0,49.68,210.95,GB
5,Princess Leia,2020-11-01 20:43:41,156.4,7.99,0,164.39,FR
5,Princess Leia,2020-11-01 20:43:56,56.1,7.99,0,64.09,FR
5,Princess Leia,2020-11-01 20:44:07,37.4,7.99,0,45.39,FR
9,Darth Vader,2020-11-01 20:44:10,96.03,0,18.1,114.13,IE
2,Chewbacca,2020-11-01 20:46:05,926.64,41.97,76.5,1045.11,CA
3,Obi-Wan Kenobi,2020-11-01 20:46:49,24.84,30.29,23.93,79.06,FI
9,Darth Vader,2020-11-01 20:49:10,96,0,14.04,110.04,CA
9,Darth Vader,2020-11-01 20:49:17,23.54,6.99,5.32,35.85,DE
4,Wilhuff Tarkin,2020-11-01 20:49:52,173.4,31.95,54.04,259.39,CA
4,Wilhuff Tarkin,2020-11-01 20:50:35,83.3,31.95,12.74,127.99,CA
5,Princess Leia,2020-11-01 20:50:53,35,7.99,0,42.99,FR
5,Princess Leia,2020-11-01 20:56:28,82.9,6.99,18.61,108.5,GB
9,Darth Vader,2020-11-01 20:57:17,22.98,10,0,32.98,CA
5,Princess Leia,2020-11-01 20:59:09,95,8.99,0,103.99,ES
9,Darth Vader,2020-11-01 21:00:41,101.22,0,21.19,122.41,IE
9,Darth Vader,2020-11-01 21:04:15,182.36,0,65.66,248.02,CA
9,Darth Vader,2020-11-01 21:06:38,34.69,6.99,4.04,45.72,CA
3,Obi-Wan Kenobi,2020-11-01 21:08:05,331.8,104.67,37.9,474.37,CA
5,Princess Leia,2020-11-01 21:10:36,72,7.99,0,79.99,FR
9,Darth Vader,2020-11-01 21:11:54,95.49,0,12.49,107.98,CA
9,Darth Vader,2020-11-01 21:13:41,111.48,12,40.47,163.95,GB
5,Princess Leia,2020-11-01 21:13:45,33,7.99,0,40.99,FR
9,Darth Vader,2020-11-01 21:16:38,37.35,6.99,4.83,49.17,CA
9,Darth Vader,2020-11-01 21:23:50,85.73,0,10.02,95.75,CA
3,Obi-Wan Kenobi,2020-11-01 21:27:20,105.8,50.31,0,156.11,CA
2,Chewbacca,2020-11-01 21:31:51,99.98,12.25,0,112.23,CA
3,Obi-Wan Kenobi,2020-11-01 21:31:51,109.8,38.5,24.76,173.06,CA
9,Darth Vader,2020-11-01 21:33:38,149.6,12,13.87,175.47,CH
9,Darth Vader,2020-11-01 21:33:47,51.13,0,5.51,56.64,CA
9,Darth Vader,2020-11-01 21:34:07,105.41,0,20.81,126.22,IT
5,Princess Leia,2020-11-01 21:34:17,44,7.99,0,51.99,FR
10,C-3PO,2020-11-01 21:36:51,134,17.97,17.42,169.39,CA
9,Darth Vader,2020-11-01 21:43:13,85.73,0,10.01,95.74,CA
9,Darth Vader,2020-11-01 21:46:39,41.47,6.99,4.83,53.29,CA
9,Darth Vader,2020-11-01 21:48:02,81.66,0,18.09,99.75,NL
5,Princess Leia,2020-11-01 21:48:54,28.9,6.99,4.42,40.31,CA
9,Darth Vader,2020-11-01 21:52:30,63.71,0,3.59,67.3,CA
3,Obi-Wan Kenobi,2020-11-01 21:57:52,189.8,93.27,0,283.07,CA
9,Darth Vader,2020-11-01 21:59:29,169,0,31.94,200.94,BE
5,Princess Leia,2020-11-01 22:02:04,23.8,7.99,0,31.79,ES
4,Wilhuff Tarkin,2020-11-01 22:04:38,80.74,16.95,12.22,109.91,CA
3,Obi-Wan Kenobi,2020-11-01 22:12:30,258.65,100.21,82.14,441,DE
9,Darth Vader,2020-11-01 22:12:42,69.13,0,3.88,73.01,CA
9,Darth Vader,2020-11-01 22:13:27,65.63,0,15.45,81.08,IE
5,Princess Leia,2020-11-01 22:17:15,53.8,7.99,0,61.79,FR
9,Darth Vader,2020-11-01 22:22:41,60.71,0,3.41,64.12,CA
5,Princess Leia,2020-11-01 22:29:27,28,6.99,0,34.99,AU
9,Darth Vader,2020-11-01 22:31:05,50.63,0,11.92,62.55,NL
5,Princess Leia,2020-11-01 22:32:39,27,7.99,0,34.99,ES
9,Darth Vader,2020-11-01 22:32:58,146.64,0,46.9,193.54,CA
5,Princess Leia,2020-11-01 22:35:06,44,6.99,5.72,56.71,CA
9,Darth Vader,2020-11-01 22:48:57,45,10,0,55,NZ
9,Darth Vader,2020-11-01 22:52:44,90.63,0,34.86,125.49,GB
9,Darth Vader,2020-11-01 22:53:37,58.67,0,7.89,66.56,CA
2,Chewbacca,2020-11-01 22:57:18,1662.35,97.39,244.13,2003.87,CA
5,Princess Leia,2020-11-01 22:59:32,50,7.99,0,57.99,FR
2,Chewbacca,2020-11-01 23:00:03,175.64,48,0,223.64,CA
9,Darth Vader,2020-11-01 23:03:04,71.2,0,12,83.2,CA
9,Darth Vader,2020-11-01 23:08:31,40,10,0,50,NZ
9,Darth Vader,2020-11-01 23:09:18,62,0,9.05,71.05,CA
9,Darth Vader,2020-11-01 23:10:37,74.07,0,12.46,86.53,CA
9,Darth Vader,2020-11-01 23:10:47,38.06,10,4.92,52.98,CA
4,Wilhuff Tarkin,2020-11-01 23:11:43,98,31.95,12.74,142.69,CA
5,Princess Leia,2020-11-01 23:16:24,10.2,5.99,0,16.19,GB
5,Princess Leia,2020-11-01 23:19:32,32,6.99,4.16,43.15,CA
5,Princess Leia,2020-11-01 23:19:57,32,5.99,7.61,45.6,GB
9,Darth Vader,2020-11-01 23:23:02,85.96,0,4.82,90.78,CA
9,Darth Vader,2020-11-01 23:27:04,23.47,6.99,0,30.46,NL
5,Princess Leia,2020-11-01 23:27:59,91,8.99,0,99.99,ES
9,Darth Vader,2020-11-01 23:29:17,84.87,0,30.87,115.74,GB
5,Princess Leia,2020-11-01 23:31:20,99,13.99,0,112.99,DE
5,Princess Leia,2020-11-01 23:31:36,113,8.99,0,121.99,ES
9,Darth Vader,2020-11-01 23:37:45,23.22,10,5.18,38.4,CA
10,C-3PO,2020-11-01 23:38:00,144.4,20,0,164.4,AU
5,Princess Leia,2020-11-01 23:40:59,209,8.99,0,217.99,ES
5,Princess Leia,2020-11-01 23:47:44,116,6.99,30.37,153.36,GB
9,Darth Vader,2020-11-01 23:50:01,81.92,0,11.77,93.69,DE
9,Darth Vader,2020-11-01 23:53:23,71.2,0,9.61,80.81,CA
5,Princess Leia,2020-11-01 23:54:29,18.7,6.99,0,25.69,CA
9,Darth Vader,2020-11-01 23:56:03,87.26,0,11.75,99.01,CA
9,Darth Vader,2020-11-01 23:58:29,104,12,9.93,125.93,CH
9,Darth Vader,2020-11-01 23:59:30,53.21,0,7.99,61.2,CA
3,Obi-Wan Kenobi,2020-11-01 23:59:48,253.05,118.25,63.43,434.73,CA
9,Darth Vader,2020-11-02 0:02:34,101.51,0,40.52,142.03,CA
9,Darth Vader,2020-11-02 0:03:24,75.94,0,8.19,84.13,CA
5,Princess Leia,2020-11-02 0:03:49,20.4,6.99,0,27.39,CA
9,Darth Vader,2020-11-02 0:09:38,39.12,6.99,5.36,51.47,CA
9,Darth Vader,2020-11-02 0:09:54,163.39,0,32.59,195.98,FR
9,Darth Vader,2020-11-02 0:12:55,41,10,0,51,NZ
9,Darth Vader,2020-11-02 0:13:58,34.69,6.99,4.04,45.72,CA
9,Darth Vader,2020-11-02 0:16:41,231.24,0,88.96,320.2,GB
2,Chewbacca,2020-11-02 0:17:33,1405.07,70,244.62,1719.69,CA
9,Darth Vader,2020-11-02 0:21:01,98.51,0,11.51,110.02,CA
9,Darth Vader,2020-11-02 0:26:21,49.96,0,7.29,57.25,CA
2,Chewbacca,2020-11-02 0:27:57,866,54.84,125.2,1046.04,CA
5,Princess Leia,2020-11-02 0:28:33,34,6.99,5.2,46.19,CA
5,Princess Leia,2020-11-02 0:30:04,12,6.99,0,18.99,CA
9,Darth Vader,2020-11-02 0:33:56,37.44,6.99,6.27,50.7,CA
9,Darth Vader,2020-11-02 0:41:55,97.6,0,16.47,114.07,CA
8,Luke Skywalker,2020-11-02 0:45:15,516,0,169.27,685.27,CA
4,Wilhuff Tarkin,2020-11-02 0:46:33,119.47,16.95,33.53,169.95,CA
5,Princess Leia,2020-11-02 0:46:56,56,6.99,8.4,71.39,CA
9,Darth Vader,2020-11-02 0:48:20,60.66,0,10.21,70.87,CA
9,Darth Vader,2020-11-02 0:50:43,130.76,0,52.2,182.96,CA
9,Darth Vader,2020-11-02 0:51:06,215,14.95,0,229.95,IS
5,Princess Leia,2020-11-02 0:51:20,117.7,8.99,0,126.69,ES
4,Wilhuff Tarkin,2020-11-02 0:51:38,83.3,31.95,12.74,127.99,CA
2,Chewbacca,2020-11-02 0:56:46,1035.56,58.99,180.25,1274.8,CA
5,Princess Leia,2020-11-02 0:57:58,10.2,6.99,0,17.19,CA
4,Wilhuff Tarkin,2020-11-02 1:00:42,108,18.95,14.04,140.99,CA
9,Darth Vader,2020-11-02 1:09:32,81.6,0,13.75,95.35,CA
5,Princess Leia,2020-11-02 1:11:26,61,6.99,7.93,75.92,CA
9,Darth Vader,2020-11-02 1:11:31,59.04,0,8.68,67.72,CA
9,Darth Vader,2020-11-02 1:12:37,42.35,0,6.13,48.48,CA
6,R2-D2,2020-11-02 1:13:32,932.45,34.73,166.29,1133.47,CA
9,Darth Vader,2020-11-02 1:17:10,151,14.95,0,165.95,IS
9,Darth Vader,2020-11-02 1:17:53,64.84,0,9.46,74.3,CA
6,R2-D2,2020-11-02 1:21:04,326.51,48.11,76.36,450.98,CA
9,Darth Vader,2020-11-02 1:25:03,174.77,14.95,0,189.72,US
2,Chewbacca,2020-11-02 1:25:44,226.84,68.33,29.3,324.47,CA
5,Princess Leia,2020-11-02 1:26:44,108,7.99,14.04,130.03,CA
2,Chewbacca,2020-11-02 1:30:59,629.86,30.12,35,694.98,CA
5,Princess Leia,2020-11-02 1:31:15,55,7.99,0,62.99,FR
3,Obi-Wan Kenobi,2020-11-02 1:36:14,104.15,46.28,26.06,176.49,CA
3,Obi-Wan Kenobi,2020-11-02 1:40:11,72.8,59.28,0,132.08,AU
4,Wilhuff Tarkin,2020-11-02 1:49:50,117.3,16.95,21.39,155.64,CA
3,Obi-Wan Kenobi,2020-11-02 1:50:12,219.8,238,0,457.8,NZ
9,Darth Vader,2020-11-02 1:52:18,90.07,0,15.14,105.21,CA
4,Wilhuff Tarkin,2020-11-02 1:59:45,98,16.95,12.74,127.69,CA
3,Obi-Wan Kenobi,2020-11-02 2:00:19,44.95,94.67,15.7,155.32,CA
9,Darth Vader,2020-11-02 2:00:36,21.82,6.99,0,28.81,CA
9,Darth Vader,2020-11-02 2:05:56,127.2,0,34.22,161.42,CA
3,Obi-Wan Kenobi,2020-11-02 2:08:48,153.7,39.28,29,221.98,CA
9,Darth Vader,2020-11-02 2:09:49,72.63,0,9.78,82.41,CA
3,Obi-Wan Kenobi,2020-11-02 2:11:15,89.95,33.48,22.12,145.55,CA
9,Darth Vader,2020-11-02 2:13:16,84.82,0,10.76,95.58,CA
9,Darth Vader,2020-11-02 2:13:37,28.56,6.99,0,35.55,CA
9,Darth Vader,2020-11-02 2:20:20,56.13,14.95,0,71.08,US
2,Chewbacca,2020-11-02 2:22:57,122.99,12.25,0,135.24,CA
9,Darth Vader,2020-11-02 2:23:42,91.85,0,13.4,105.25,CA
4,Wilhuff Tarkin,2020-11-02 2:29:10,98,31.95,12.74,142.69,CA
9,Darth Vader,2020-11-02 2:32:38,91.53,0,12.33,103.86,CA
10,C-3PO,2020-11-02 2:37:17,100.8,20.65,0,121.45,SG
9,Darth Vader,2020-11-02 2:37:38,200.47,0,66.56,267.03,CA
9,Darth Vader,2020-11-02 2:41:52,64.84,0,9.46,74.3,CA
3,Obi-Wan Kenobi,2020-11-02 2:46:26,217.9,112.22,0,330.12,AU
9,Darth Vader,2020-11-02 2:47:20,141.56,0,53.1,194.66,CA
9,Darth Vader,2020-11-02 2:47:31,65.44,0,9.55,74.99,CA
9,Darth Vader,2020-11-02 2:50:03,50.99,0,5.04,56.03,CA
9,Darth Vader,2020-11-02 2:50:19,287.38,0,109.78,397.16,CA
9,Darth Vader,2020-11-02 2:51:40,25.57,6.99,0,32.56,CA
9,Darth Vader,2020-11-02 2:53:11,228.83,0,79.33,308.16,CA
9,Darth Vader,2020-11-02 2:57:21,79.2,0,10.69,89.89,CA
9,Darth Vader,2020-11-02 3:00:05,43.28,0,6.83,50.11,CA
9,Darth Vader,2020-11-02 3:04:20,66.77,0,8.98,75.75,CA
9,Darth Vader,2020-11-02 3:05:37,60.65,0,8.85,69.5,CA
5,Princess Leia,2020-11-02 3:07:29,42,6.99,6.29,55.28,CA
9,Darth Vader,2020-11-02 3:10:39,33.2,10,1.65,44.85,CA
5,Princess Leia,2020-11-02 3:11:19,142,9.99,0,151.99,AU
2,Chewbacca,2020-11-02 3:14:19,179.97,20.75,0,200.72,CA
9,Darth Vader,2020-11-02 3:14:26,71.42,0,9.62,81.04,CA
7,Wedge Antilles,2020-11-02 3:14:36,106.2,30,0,136.2,AU
9,Darth Vader,2020-11-02 3:25:42,87.56,0,15.72,103.28,FR
9,Darth Vader,2020-11-02 3:25:58,65.25,0,7.62,72.87,CA
9,Darth Vader,2020-11-02 3:33:48,48.8,10,0,58.8,AU
5,Princess Leia,2020-11-02 3:36:30,32.3,6.99,0,39.29,AU
2,Chewbacca,2020-11-02 3:40:00,153.06,20.75,0,173.81,CA
9,Darth Vader,2020-11-02 3:55:57,99.04,0,13.34,112.38,CA
9,Darth Vader,2020-11-02 4:00:17,71.2,0,9.61,80.81,CA
9,Darth Vader,2020-11-02 4:05:39,67.24,0,9.81,77.05,CA
8,Luke Skywalker,2020-11-02 4:10:10,296,17.76,0,313.76,NZ
9,Darth Vader,2020-11-02 4:21:09,134.63,0,40.25,174.88,CA
9,Darth Vader,2020-11-02 4:26:33,123.3,0,42.93,166.23,CA
9,Darth Vader,2020-11-02 4:28:54,29,6.99,0,35.99,CA
9,Darth Vader,2020-11-02 4:29:49,233.6,14.95,0,248.55,MX
9,Darth Vader,2020-11-02 4:31:17,149.97,0,53.96,203.93,CA
9,Darth Vader,2020-11-02 4:33:53,31.88,6.99,1.79,40.66,CA
9,Darth Vader,2020-11-02 4:39:12,60.63,0,8.17,68.8,CA
9,Darth Vader,2020-11-02 4:41:57,66.6,15,0,81.6,NZ
9,Darth Vader,2020-11-02 4:46:05,112.79,0,36.96,149.75,CA
3,Obi-Wan Kenobi,2020-11-02 4:47:22,300.8,220.14,48.49,569.43,CA
9,Darth Vader,2020-11-02 4:59:33,76.85,0,11.21,88.06,CA
4,Wilhuff Tarkin,2020-11-02 5:05:21,43,16.95,5.59,65.54,CA
4,Wilhuff Tarkin,2020-11-02 5:14:09,78.98,19.95,0,98.93,AU
9,Darth Vader,2020-11-02 5:25:35,70.4,0,11.86,82.26,CA
10,C-3PO,2020-11-02 5:26:13,68,16.39,3.4,87.79,CA
9,Darth Vader,2020-11-02 5:35:56,128.8,10,20.12,158.92,JP
3,Obi-Wan Kenobi,2020-11-02 5:44:27,50,27.84,16.32,94.16,CA
9,Darth Vader,2020-11-02 5:53:47,89.45,0,13.06,102.51,CA
9,Darth Vader,2020-11-02 6:00:06,133.08,0,45.73,178.81,CA
9,Darth Vader,2020-11-02 6:06:26,41.6,0,5.58,47.18,CA
5,Princess Leia,2020-11-02 6:18:15,64,6.99,0,70.99,AU
8,Luke Skywalker,2020-11-02 6:23:48,218,15.34,0,233.34,HK
9,Darth Vader,2020-11-02 6:30:09,86.4,0,4.87,91.27,CA
9,Darth Vader,2020-11-02 6:31:26,46.4,0,13.06,59.46,DK
9,Darth Vader,2020-11-02 6:37:05,217.45,0,81.09,298.54,CA
9,Darth Vader,2020-11-02 6:53:00,72,0,7.76,79.76,CA
9,Darth Vader,2020-11-02 7:05:38,105.31,0,12.62,117.93,CA
2,Chewbacca,2020-11-02 7:09:15,61.59,12.25,0,73.84,CA
10,C-3PO,2020-11-02 7:13:55,30,23,13.25,66.25,HR
5,Princess Leia,2020-11-02 7:21:02,99,7.99,0,106.99,FR
3,Obi-Wan Kenobi,2020-11-02 7:27:03,49.9,45.45,29.85,125.2,GB
9,Darth Vader,2020-11-02 7:27:50,70.4,14.95,16,101.35,IL
3,Obi-Wan Kenobi,2020-11-02 7:29:10,448.65,285.01,201.65,935.31,NO
9,Darth Vader,2020-11-02 7:39:49,60.5,10,0,70.5,AU
9,Darth Vader,2020-11-02 7:50:46,90,0,17.01,107.01,BE
3,Obi-Wan Kenobi,2020-11-02 7:59:56,99.95,28.84,25.49,154.28,CA
5,Princess Leia,2020-11-02 8:02:49,42.8,7.99,0,50.79,FR
5,Princess Leia,2020-11-02 8:04:04,36,7.99,0,43.99,FR
5,Princess Leia,2020-11-02 8:08:32,24,5.99,6,35.99,GB
9,Darth Vader,2020-11-02 8:09:50,45,10,0,55,HK
3,Obi-Wan Kenobi,2020-11-02 8:10:18,145.05,102.29,29.55,276.89,JP
9,Darth Vader,2020-11-02 8:13:52,80.8,0,10.91,91.71,CA
5,Princess Leia,2020-11-02 8:29:50,10.8,7.99,0,18.79,FR
5,Princess Leia,2020-11-02 8:29:51,43.2,7.99,0,51.19,FR
5,Princess Leia,2020-11-02 8:30:01,18,7.99,0,25.99,FR
5,Princess Leia,2020-11-02 8:30:08,36,13.99,0,49.99,IT
5,Princess Leia,2020-11-02 8:30:11,18,6.99,0,24.99,CA
5,Princess Leia,2020-11-02 8:30:41,10.8,7.99,0,18.79,FR
5,Princess Leia,2020-11-02 8:43:22,95.2,5.99,23.6,124.79,GB
5,Princess Leia,2020-11-02 8:45:15,34.85,7.99,0,42.84,FR
